ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	Type
GO:0004867	serine-type endopeptidase inhibitor activity	5/220	16/5209	0.000382788408838839	0.0101119938001593	0.00852879437237414	Spn38F, Spn88Ea, CG3604, fat-spondin, Spn55B	5	MF
GO:0015370	solute:sodium symporter activity	5/220	16/5209	0.000382788408838839	0.0101119938001593	0.00852879437237414	CG6293, CNT2, Ncc69, GlyT, bumpel	5	MF
GO:0008061	chitin binding	8/220	45/5209	0.000496555616696956	0.0121083177302258	0.0102125608616216	Cht10, Muc11A, Hml, CG12009, obst-A, ChLD3, CG43896, Mur89F	8	MF
GO:0016757	glycosyltransferase activity	12/220	95/5209	0.000584329188592602	0.0132308823417039	0.011159369466355	GlcAT-P, CG9395, CG11357, Pgant9, Plod, Mgat2, Ugt50B3, FucTC, shams, Mgat1, tw, CG31690	12	MF
GO:0004888	transmembrane signaling receptor activity	11/220	85/5209	0.00080306654500176	0.0159107559228474	0.013419664633582	ptc, Tl, PlexB, Cirl, Cad96Ca, mthl15, GluClalpha, InR, Ddr, stan, mthl1	11	MF
GO:0046873	metal ion transmembrane transporter activity	11/220	85/5209	0.00080306654500176	0.0159107559228474	0.013419664633582	Ctr1C, Ca-alpha1D, CG4239, Pkd2, CG6293, CNT2, Ncc69, GlyT, Zip89B, bumpel, Irk1	11	MF
GO:0042803	protein homodimerization activity	11/220	86/5209	0.000887304661754819	0.016545622222134	0.0139551321415309	Mhc, Hml, dpp, CREG, FoxP, Keap1, EcR, rau, Dronc, trbl, Buffy	11	MF
GO:0042802	identical protein binding	12/220	104/5209	0.00132148356704681	0.0213233217990684	0.0179848040410539	Mhc, Hml, dpp, CREG, CG4239, FoxP, Keap1, EcR, rau, Dronc, trbl, Buffy	12	MF
GO:1901702	salt transmembrane transporter activity	12/220	104/5209	0.00132148356704681	0.0213233217990684	0.0179848040410539	Ca-alpha1D, Best1, CG4239, Pkd2, GluClalpha, CG6293, CNT2, Ncc69, GlyT, Zip89B, bumpel, Irk1	12	MF
GO:0016758	hexosyltransferase activity	10/220	77/5209	0.00134531998732293	0.0213233217990684	0.0179848040410539	GlcAT-P, CG9395, CG11357, Pgant9, Plod, Mgat2, FucTC, Mgat1, tw, CG31690	10	MF
GO:0015294	solute:monoatomic cation symporter activity	5/220	21/5209	0.00149986459651117	0.0226408131949543	0.0190960204267588	CG6293, CNT2, Ncc69, GlyT, bumpel	5	MF
GO:0015293	symporter activity	5/220	23/5209	0.00231483292187624	0.0333546380106712	0.0281324192419409	CG6293, CNT2, Ncc69, GlyT, bumpel	5	MF
GO:0022857	transmembrane transporter activity	23/220	297/5209	0.00320410323067525	0.0439481835596456	0.0370673704936078	Ctr1C, Ucp4A, Tret1-2, CG31121, CG11069, MFS10, Ca-alpha1D, Best1, CG4239, Pkd2, GluClalpha, CG6293, CNT2, Ncc69, CG4324, E23, GlyT, Inx2, CG14971, Zip89B, bumpel, CG8399, Irk1	23	MF
GO:0005102	signaling receptor binding	13/220	131/5209	0.00332730727265456	0.0439481835596456	0.0370673704936078	ptc, CASK, dpp, jeb, CG17211, Ephrin, wake, Traf6, btsz, EcR, crb, Wnt2, Hsp83	13	MF
GO:0005201	extracellular matrix structural constituent	4/220	16/5209	0.00377288283949903	0.0478401544048476	0.040349989104537	Muc11A, dpy, Col4a1, Mur89F	4	MF
