ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	Type
GO:1904062	regulation of cation transmembrane transport	6/183	27/5494	0.00020769008194718	0.0186012429643943	0.0171754232241846	Stacl, Hk, Ca-beta, Rgk3, qvr, stj	6	BP
GO:0034762	regulation of transmembrane transport	6/183	28/5494	0.000257097625729965	0.0198761862058223	0.0183526397037636	Stacl, Hk, Ca-beta, Rgk3, qvr, stj	6	BP
GO:0034765	regulation of ion transmembrane transport	6/183	28/5494	0.000257097625729965	0.0198761862058223	0.0183526397037636	Stacl, Hk, Ca-beta, Rgk3, qvr, stj	6	BP
GO:0030001	metal ion transport	12/183	110/5494	0.000263536313964148	0.0198761862058223	0.0183526397037636	RyR, KaiR1D, Irk1, sand, Stacl, Hk, Ca-beta, CG4928, Nha1, Rgk3, qvr, stj	12	BP
GO:0098655	cation transmembrane transport	12/183	117/5494	0.000468546585200626	0.0335713628296249	0.0309980556630098	RyR, mnd, KaiR1D, OtopLc, sand, Stacl, Hk, CG4995, Ca-beta, Rgk3, qvr, stj	12	BP
GO:0051146	striated muscle cell differentiation	9/183	72/5494	0.000576374842472764	0.0393307213934986	0.0363159487212162	Mhc, Col4a1, rt, tw, tn, rst, Act88F, lmd, Scgdelta	9	BP
GO:0055001	muscle cell development	8/183	59/5494	0.000672812244710321	0.0424086114731596	0.0391579128231253	Mhc, Col4a1, rt, tw, tn, Act88F, C1GalTA, Scgdelta	8	BP
GO:0042692	muscle cell differentiation	10/183	89/5494	0.000680668572144222	0.0424086114731596	0.0391579128231253	Mhc, Col4a1, rt, tw, tn, rst, Act88F, C1GalTA, lmd, Scgdelta	10	BP
GO:0070085	glycosylation	9/183	76/5494	0.000860429471600695	0.048690136467538	0.044957947287395	Mgat1, beta4GalNAcTA, Tollo, rt, FucTC, tw, beta4GalT7, Xxylt, C1GalTA	9	BP
GO:0006816	calcium ion transport	6/183	35/5494	0.000912486357992616	0.048690136467538	0.044957947287395	RyR, KaiR1D, Stacl, Ca-beta, Rgk3, stj	6	BP
GO:0051924	regulation of calcium ion transport	4/183	14/5494	0.000917399640351378	0.048690136467538	0.044957947287395	Stacl, Ca-beta, Rgk3, stj	4	BP
GO:2001259	positive regulation of cation channel activity	4/183	14/5494	0.000917399640351378	0.048690136467538	0.044957947287395	Stacl, Hk, qvr, stj	4	BP
