GeneID	FlyID	GeneName	AnnotatedName	SendaiDay0_SendaiDay7_FC	SendaiDay0_SendaiDay7_qval	SapporoDay0_SapporoDay7_FC	SapporoDay0_SapporoDay7_qval	SapporoDay0_SapporoDay31_FC	SapporoDay0_SapporoDay31_qval	SapporoDay7_SapporoDay31_FC	SapporoDay7_SapporoDay31_qval	SendaiDay0_SapporoDay0_FC	SendaiDay0_SapporoDay0_qval	SendaiDay0_SapporoDay7_FC	SendaiDay0_SapporoDay7_qval	SendaiDay0_SapporoDay31_FC	SendaiDay0_SapporoDay31_qval	SendaiDay7_SapporoDay0_FC	SendaiDay7_SapporoDay0_qval	SendaiDay7_SapporoDay7_FC	SendaiDay7_SapporoDay7_qval	SendaiDay7_SapporoDay31_FC	SendaiDay7_SapporoDay31_qval
LOC123745740	NA	NA	uncharacterized	6.19562687927219	0.00418551210487917	NA	NA	6.24077200740355	0.000487808236376425	7.31072671421501	0.000715245243088734	NA	NA	NA	NA	7.3724823540858	4.13191301804689e-05	5.07105301277403	0.00654850712617361	-6.166411080805	0.00394130548479527	NA	NA
LOC123745800	NA	NA	translation initiation factor IF-2-like	6.13592835039364	0.0397847784057597	NA	NA	-10.0945228271956	0.00246349494494109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.10685034943991	0.046374628687246	-6.94566215305247	0.00448432804441231
LOC123745828	NA	NA	uncharacterized	4.02426966724573	0.0113264193696678	NA	NA	3.83218688793889	0.000118522234312163	NA	NA	NA	NA	NA	NA	NA	NA	5.23401924506668	3.56443993382771e-06	-4.45012877858434	0.0118579148385625	NA	NA
LOC123746153	FBgn0039056	CenB1A	arf-GAP with coiled-coil	2.67842395209462	0.0109018393727641	NA	NA	3.44592993412852	0.0487917429908069	NA	NA	NA	NA	NA	NA	3.11066271703786	0.00153173192990972	NA	NA	NA	NA	NA	NA
LOC123746262	FBgn0250907	Cht10	probable chitinase 10	8.29795430919207	1.31483626469558e-05	NA	NA	7.7215674265006	2.11182748110969e-06	NA	NA	NA	NA	NA	NA	NA	NA	12.7433760384293	7.43510237356823e-12	-7.96601276857546	4.59846565014737e-05	-5.0942591354407	2.85478665172028e-06
LOC123746311	FBgn0035781	CG8560	uncharacterized	7.22448618772674	0.0006261156266618	NA	NA	5.70188801044653	0.00849151651006069	NA	NA	NA	NA	NA	NA	NA	NA	10.5572825523026	1.26943289215751e-07	-8.33300695986172	5.97988616134249e-05	-4.92430432794083	0.00012897383249701
LOC123746316	FBgn0036839	SmydA-2	SET domain-containing protein SmydA-8-like	-2.42862081079797	0.0398960399794946	NA	NA	-3.17806214033975	0.00108422191292763	NA	NA	NA	NA	NA	NA	-3.17537995757627	0.00152389002415432	-2.45452866674935	0.0210680316898581	NA	NA	NA	NA
LOC123746317	FBgn0036839	SmydA-2	SET domain-containing protein SmydA-8-like	-2.41489213796368	0.0372125026604776	NA	NA	-3.86829483389485	0.00141226121639152	NA	NA	NA	NA	NA	NA	NA	NA	-4.32844773897999	0.000577157495323821	NA	NA	NA	NA
LOC123746364	FBgn0039209	REPTOR	protein CREBRF homolog	4.96998594593947	3.06478119818029e-07	NA	NA	3.64592460578962	0.000331115900387735	NA	NA	NA	NA	4.13477239281102	0.0249015246481187	4.72935646950051	3.70201045529343e-07	3.89524986889509	0.000130270146703253	NA	NA	NA	NA
LOC123746390	NA	NA	keratin-associated protein 19-2-like	6.74641929826653	6.56427076340207e-07	NA	NA	5.93789271311744	4.85595724932555e-06	NA	NA	NA	NA	NA	NA	7.06773880927294	2.47892651079884e-08	5.61671568526893	6.56435555572926e-05	NA	NA	NA	NA
LOC123746391	NA	NA	TATA-binding protein-associated factor 2N-like	10.2667299391163	2.05730816275072e-13	NA	NA	6.25109994973937	0.0003152626878164	4.53627394115913	0.0346504764392466	NA	NA	NA	NA	12.4221570142842	3.62538624627483e-17	4.09316059242962	0.0171064671312323	NA	NA	2.07404456755035	0.000612700626796998
LOC123746398	NA	NA	TATA-binding protein-associated factor 2N-like	7.42321870745577	4.77493632389202e-05	NA	NA	7.65974750770007	2.09179573335408e-06	NA	NA	NA	NA	NA	NA	7.79151580704457	7.38143282825145e-06	7.29867455130459	1.26554704763471e-05	NA	NA	NA	NA
LOC123746594	NA	NA	uncharacterized	5.33967581097632	0.0114712553127421	NA	NA	6.25657236476042	0.000412140861555729	5.05592973176341	0.0204779104019913	NA	NA	NA	NA	7.44685488419247	4.58980120243369e-05	4.17885724292048	0.036607795380731	NA	NA	NA	NA
LOC123746635	NA	NA	uncharacterized	3.98697049916552	0.00672867560382305	NA	NA	7.18931814782971	5.4687415136459e-05	NA	NA	NA	NA	NA	NA	3.50207866866588	0.0408431956952772	7.71609371778541	1.30997177832724e-06	NA	NA	NA	NA
LOC123746651	FBgn0025740	PlexB	plexin-B-like	2.43549491749939	0.0182834402963489	NA	NA	2.13528265566187	0.0138353835299425	NA	NA	NA	NA	NA	NA	NA	NA	2.82088781791359	0.000488860800543677	NA	NA	NA	NA
LOC123746714	FBgn0035203	CG9149	acetyl-CoA acetyltransferase	3.09031032392711	0.0459730442657121	NA	NA	3.02481263450642	0.00188281369288258	NA	NA	NA	NA	NA	NA	NA	NA	3.41240715513168	0.000241043571497035	NA	NA	NA	NA
LOC123746821	FBgn0028475	Hrd3	protein sel-1 homolog 2-like	4.3027082689578	0.0409591573356714	NA	NA	4.3948726094155	0.00542908678770157	NA	NA	NA	NA	NA	NA	5.68886069795396	0.000469731523451058	NA	NA	NA	NA	NA	NA
LOC123746824	FBgn0030872	Ucp4A	mitochondrial uncoupling protein 4-like	2.91385594144086	0.0249900380899758	NA	NA	4.20902824262266	1.87590704431584e-07	2.54042361212322	0.0497485169194641	NA	NA	NA	NA	4.1792141790922	9.20497137765049e-06	2.93394932627731	0.0112934398411902	NA	NA	NA	NA
LOC123746837	FBgn0037360	CG2182	gametogenetin-binding protein 2-like	2.11009525288836	0.0368493509961056	NA	NA	3.1394047247426	0.000107119961420096	NA	NA	NA	NA	NA	NA	2.79278378873481	0.00344054488089842	2.4609383780268	0.00278261325925664	NA	NA	NA	NA
LOC123746886	NA	NA	glycine-rich protein 5-like	2.69411815584664	0.0274587304979335	NA	NA	2.41262190456335	0.0145313824341577	NA	NA	NA	NA	NA	NA	NA	NA	3.2565740023649	0.000164838588504822	NA	NA	NA	NA
LOC123746887	NA	NA	glycine-rich cell wall structural protein-like	2.29281883281991	0.0497540619257741	NA	NA	3.78486341359841	0.00296211755220057	NA	NA	NA	NA	NA	NA	2.84691955232991	0.00593347025078749	3.23312276650066	0.0131621730260754	NA	NA	NA	NA
LOC123746923	NA	NA	vegetative cell wall protein gp1-like	5.36108871448771	0.000699236679948952	NA	NA	5.88090625025352	0.000123518370501147	NA	NA	NA	NA	NA	NA	5.00141319219972	0.00304845258824931	6.23579394268566	1.50572649010118e-05	NA	NA	NA	NA
LOC123746966	FBgn0033313	Cirl	latrophilin Cirl-like	2.61317768045689	0.0194457232604276	NA	NA	2.62498485474488	0.00658729096827198	NA	NA	NA	NA	NA	NA	NA	NA	3.73081306591789	1.32235568860466e-05	NA	NA	-1.24321858559542	0.0117286165731167
LOC123747015	FBgn0013759	CASK	peripheral plasma membrane protein CASK-like	4.34656948820165	0.0239697516288611	NA	NA	6.11353959394047	0.00161064807231063	NA	NA	NA	NA	NA	NA	NA	NA	7.22554696540659	3.09789280807462e-05	-5.31946189462147	0.00361425796335267	NA	NA
LOC123747275	FBgn0015801	Reg-5	uncharacterized	3.18542498994452	0.0281760459935744	NA	NA	4.91076889029691	1.50816962347062e-06	NA	NA	NA	NA	NA	NA	3.47250899462993	0.0195595412162981	4.60474116629048	1.20892335300489e-06	NA	NA	NA	NA
LOC123747308	NA	NA	uncharacterized	4.54595389935595	1.52003825492262e-05	NA	NA	6.26876287438709	4.37787808866999e-09	NA	NA	NA	NA	NA	NA	4.89715773086521	9.43583285618075e-06	5.90196368450299	1.73975244221418e-08	NA	NA	NA	NA
LOC123747317	FBgn0040153	l(1)G0469	uncharacterized	2.82561717267843	0.00367976440239051	NA	NA	2.22968573449894	0.0129249671645845	NA	NA	NA	NA	NA	NA	3.22675711528313	0.00106968847039736	1.80277626437314	0.0420014569619892	NA	NA	NA	NA
LOC123747344	NA	NA	uncharacterized	4.99837040898181	0.0261586905875752	NA	NA	6.18184410917282	0.00196990526613263	NA	NA	NA	NA	NA	NA	6.32618422254142	0.00393666437664027	4.87594316522042	0.0306462381985107	NA	NA	NA	NA
LOC123747358	NA	NA	DNA repair and recombination protein rad22-like	2.49798804483718	0.0155827395066618	NA	NA	3.83313151967343	0.0210605191825078	NA	NA	NA	NA	NA	NA	3.02612354218716	0.00217261435212411	NA	NA	NA	NA	NA	NA
LOC123747586	FBgn0259878	Fs	four-domain proteases inhibitor-like	8.68822650004124	1.37521649383899e-08	NA	NA	8.38039882772298	2.51888178848688e-10	NA	NA	NA	NA	9.52764586317968	0.00695407558170477	11.9802173998242	2.06568761555119e-14	5.10633006888777	0.000496906622588492	NA	NA	3.19133188814577	3.08085251284883e-06
LOC123747587	FBgn0052354	CG32354	turripeptide Lol9.1-like	3.43491413576073	0.000899604428686598	NA	NA	5.67348546252471	0.000444306682133265	NA	NA	NA	NA	NA	NA	6.25985822347209	2.94806597028669e-06	2.89000687515018	0.0420014569619892	NA	NA	2.69103027834667	0.00169939989358818
LOC123747890	FBgn0035287	CG13937	carbohydrate sulfotransferase 10-like	6.86439903244683	0.000316947554252087	NA	NA	4.26558419085919	0.0170658104053073	NA	NA	NA	NA	NA	NA	5.31483389458151	0.00822861400891282	5.76010332534877	0.000716808554415066	NA	NA	NA	NA
LOC123747977	FBgn0004583	ex	protein expanded-like	2.92407413190992	0.0207341456209706	NA	NA	4.31708334300111	0.00666706084759331	NA	NA	NA	NA	NA	NA	3.1776764398683	0.0105430343770805	4.08553388702812	0.00916315217922386	NA	NA	NA	NA
LOC123748232	FBgn0037672	sage	mucin-5AC-like	4.27667964113101	0.0429238195177411	NA	NA	4.31149922354403	0.0099477320145495	NA	NA	NA	NA	NA	NA	4.75884881398267	0.0107762995766692	3.83392330044405	0.0296075814408918	NA	NA	NA	NA
LOC123748322	FBgn0041182	Tep2	murinoglobulin-1-like	4.43672372428542	0.0252110113893689	NA	NA	9.46481930761555	1.80055586169271e-11	NA	NA	NA	NA	NA	NA	NA	NA	10.3155379308793	1.41620423060084e-15	-4.16981852481935	0.00821467049556626	NA	NA
LOC123748354	FBgn0052656	Muc11A	ankyrin repeat	4.48468924809412	0.00148394793810654	NA	NA	7.74176593406644	4.75681811506557e-10	NA	NA	NA	NA	NA	NA	5.42614001613925	0.000112695189759568	6.82082068101121	1.26943289215751e-07	NA	NA	NA	NA
LOC123748628	FBgn0029167	Hml	mucin-5B-like	3.39215143298731	0.043617066199901	NA	NA	4.45461399155331	0.0362478539309653	NA	NA	NA	NA	NA	NA	NA	NA	7.15259326453203	2.71718310496112e-05	NA	NA	-2.78375619418986	0.0020496491448073
LOC123748700	FBgn0052603	CG32603	uncharacterized	-2.79667922559327	0.0231663535576113	NA	NA	-1.80283190229343	0.0246810999426185	NA	NA	NA	NA	NA	NA	NA	NA	-2.98282704135924	8.53682747691167e-05	3.1170793207286	0.00475130709230886	NA	NA
LOC123748773	NA	NA	flocculation protein FLO11-like	3.61053724586123	0.00282462631358639	NA	NA	5.98260794759816	2.05640166943201e-11	NA	NA	NA	NA	NA	NA	3.25813622018917	0.00602347571860434	6.30653802684692	2.10680658032876e-12	NA	NA	NA	NA
LOC123748905	NA	NA	uncharacterized	3.11115664999793	0.0333043601757783	NA	NA	3.31729684025281	0.00219510895253471	NA	NA	NA	NA	NA	NA	NA	NA	3.48320787626497	0.000917736803012965	NA	NA	NA	NA
LOC123749022	FBgn0028986	Spn38F	leukocyte elastase inhibitor-like	5.29045845547964	0.0109007360638759	NA	NA	4.49886382878632	0.00421443958138739	4.56910688978478	0.017690099642067	NA	NA	NA	NA	8.21872552223495	9.50875689607771e-07	NA	NA	NA	NA	2.84358231096699	8.35578903617836e-05
LOC123749092	FBgn0041182	Tep2	alpha-2-macroglobulin-like	3.42450840095343	0.0115773532320237	NA	NA	6.53135952884292	8.56602141117698e-09	NA	NA	NA	NA	NA	NA	3.72388102474737	0.00371553710802283	6.20791928018963	3.20493756503606e-07	NA	NA	NA	NA
LOC123749266	FBgn0001297	kay	transcription factor kayak-like	4.61325855981641	2.15961132787784e-06	NA	NA	2.44042694154626	0.011843188391986	NA	NA	NA	NA	4.34512137946288	0.00790498975081601	4.65453914308162	3.01341725086378e-06	2.39839948006604	0.00887376060264358	NA	NA	NA	NA
LOC123749307	FBgn0028984	Spn88Ea	serine protease inhibitor 88Ea-like	5.15689927523848	0.0114295334826527	NA	NA	4.22246984142648	0.00119454081979614	3.75936256271812	0.0232479379485659	NA	NA	NA	NA	7.66190811866193	1.34090628795768e-07	NA	NA	NA	NA	2.40248253934078	0.00150849527232709
LOC123749340	NA	NA	proline-rich protein 36-like	5.3627879149236	0.00856738343233155	NA	NA	5.09724614802294	0.00271090889786397	NA	NA	NA	NA	NA	NA	6.80417591301609	0.00021407961161525	NA	NA	NA	NA	NA	NA
LOC123749432	FBgn0028397	Tob	protein Tob2-like	2.08563099297305	0.0471605430943633	NA	NA	2.05347798162755	0.0081526927062884	NA	NA	NA	NA	NA	NA	NA	NA	2.10602430835132	0.00615307371243613	NA	NA	NA	NA
LOC123749683	NA	NA	AT-rich binding protein-like	6.67113462867588	0.00105251876606843	NA	NA	5.63682711121898	0.00463829604017541	NA	NA	NA	NA	NA	NA	5.77695884294937	0.00805492057978452	6.54564500821149	0.000269163464154101	NA	NA	NA	NA
LOC123749708	NA	NA	nascent polypeptide-associated complex subunit alpha	5.37423061007625	0.00884112790921257	NA	NA	5.16350303649722	0.007958497833717	NA	NA	NA	NA	NA	NA	5.28340297509523	0.014887739966762	5.24647081233739	0.00946969414012835	NA	NA	NA	NA
LOC123749931	FBgn0033644	Tret1-2	facilitated trehalose transporter Tret1-2 homolog	-3.22554481921956	0.0039294307658285	NA	NA	-2.22577498532268	0.0406360768997914	NA	NA	NA	NA	NA	NA	NA	NA	-3.22618534952201	0.00314592919506069	3.11049873426354	0.0101695477812858	NA	NA
LOC123749939	FBgn0030869	Socs16D	cytokine-inducible SH2-containing protein-like	2.50130209724624	0.0157058446384776	NA	NA	2.82599547986651	0.0026979925721651	NA	NA	NA	NA	NA	NA	3.10983942762449	0.00155678577410672	2.19247662090579	0.0224459256157533	NA	NA	NA	NA
LOC123750071	NA	NA	uncharacterized	8.98154433422689	2.87370403881597e-09	NA	NA	6.80264546557536	0.000502954650803072	6.81740715216949	0.000403014136094836	NA	NA	NA	NA	10.4212272760418	3.3690386158624e-10	5.37865454762478	0.00296980280431756	-5.4162898998019	0.00140100892035585	NA	NA
LOC123750108	NA	NA	optomotor-blind protein-like	4.35915919186745	0.0340041253293627	NA	NA	5.98573379487	0.00246349494494109	NA	NA	NA	NA	NA	NA	NA	NA	6.23701240825858	0.000489880992013141	NA	NA	NA	NA
LOC123750136	FBgn0004854	B-H2	barH-like 1 homeobox protein	5.30193347635922	0.0117159744652842	NA	NA	5.26098808395644	0.0146722582253443	NA	NA	NA	NA	NA	NA	5.38915137187484	0.00900986381000023	5.18135310001953	0.0133307127591463	NA	NA	NA	NA
LOC123750139	FBgn0041182	Tep2	alpha-2-macroglobulin-like	2.98886448633746	0.0123838957492633	NA	NA	4.28214731361565	4.2048033616529e-06	NA	NA	NA	NA	NA	NA	2.59103653952267	0.031249732837046	4.66569286925776	9.86116171409498e-07	NA	NA	NA	NA
LOC123750164	FBgn0028986	Spn38F	leukocyte elastase inhibitor-like	4.47659907090477	0.0421269455336803	NA	NA	4.15647988616743	0.0118046439485924	NA	NA	NA	NA	NA	NA	5.70898335950541	0.000260342789749203	NA	NA	NA	NA	NA	NA
LOC123750685	NA	NA	uncharacterized	6.9290083263943	0.000732336191205436	NA	NA	4.42149181227211	0.00906109947118447	4.833134921089	0.0211639786968899	NA	NA	NA	NA	7.56163483660188	2.45630304189029e-05	3.8037786113985	0.0327098005381498	-4.23044160385228	0.0400540963625606	NA	NA
LOC123750862	FBgn0028986	Spn38F	leukocyte elastase inhibitor-like	6.52397377051131	0.00256355986871152	NA	NA	8.7319807731791	2.61866160980955e-09	4.71430523884882	0.0119662220009181	NA	NA	NA	NA	8.86606866177097	3.92115183676203e-09	6.40197520496123	0.000714864606571992	NA	NA	2.25497314487129	0.00109197238009244
LOC123750952	NA	NA	uncharacterized	-3.29103888308839	0.0282273907756764	NA	NA	-2.23739561342027	0.0136660475620828	NA	NA	NA	NA	NA	NA	NA	NA	-3.21500990535547	0.000631999260762306	2.91337164345843	0.0162993788326309	NA	NA
LOC123750968	FBgn0041180	Tep4	pregnancy zone protein-like	4.5228592092676	0.0241289233662667	NA	NA	4.92017592161492	0.0194175101610704	NA	NA	NA	NA	NA	NA	NA	NA	5.40087491757783	0.00183987414445752	NA	NA	NA	NA
LOC123751068	FBgn0041182	Tep2	alpha-1-macroglobulin-like	2.86651096999733	0.0314992045213918	NA	NA	9.75706563021816	1.41609506025578e-12	NA	NA	NA	NA	NA	NA	NA	NA	9.92745636196215	1.40106969508096e-14	-3.39443991289094	0.0266273975284988	NA	NA
LOC123751416	NA	NA	NA	3.92991937058298	0.00060658161691008	NA	NA	5.58613293810368	4.88254681086608e-07	NA	NA	NA	NA	NA	NA	3.77905010603371	0.000918606387015848	5.73526196886388	4.61946002320782e-07	-3.32540263739623	0.0295715650116544	NA	NA
LOC123751612	FBgn0039640	CG14516	aminopeptidase N-like	6.38607888067677	7.75407934490233e-05	NA	NA	6.01908600196293	0.000438005700999011	7.67592353718627	0.000264251425161573	NA	NA	NA	NA	NA	NA	8.67997739819737	2.92400429994941e-11	-10.3591098756919	5.88043994964046e-10	-2.73223844153621	0.000466001887907097
LOC123751953	FBgn0267488	Mcr	alpha-1-macroglobulin-like	7.43511366354016	7.64060179293597e-07	NA	NA	8.42475173170007	2.66143108874879e-08	NA	NA	NA	NA	NA	NA	7.55057037942825	6.24278305372995e-07	8.30948976368019	4.72886216662758e-08	NA	NA	NA	NA
LOC123752329	NA	NA	uncharacterized	-2.47253826133367	0.0494628904479012	NA	NA	-2.13846482566884	0.00512711508079021	NA	NA	NA	NA	NA	NA	NA	NA	-2.82638113941132	0.000506652432933575	2.47759490647828	0.0421503770524871	NA	NA
LOC123752408	FBgn0004959	phm	cytochrome P450 306a1-like	4.1681552535896	0.0251705117228504	NA	NA	4.82676937057132	0.00636884322634699	NA	NA	NA	NA	NA	NA	NA	NA	5.21452310262946	0.000645101467990066	NA	NA	NA	NA
LOC123752815	FBgn0052354	CG32354	agrin-like	3.65187612702692	0.0276524751162423	NA	NA	4.40761174752153	0.00753430216661564	NA	NA	NA	NA	NA	NA	NA	NA	5.85996688625574	0.000375990374129487	NA	NA	NA	NA
LOC123752824	FBgn0041182	Tep2	alpha-2-macroglobulin-like	3.87164925462081	0.0146087579801618	NA	NA	6.58864071161553	5.9669186913423e-07	4.48620627401852	0.017690099642067	NA	NA	NA	NA	3.64640355819581	0.0184315504922684	6.83219856968806	5.64227486291116e-07	-4.75403693772479	0.00486475162178647	NA	NA
LOC123752887	FBgn0013770	Cp1	procathepsin L-like	5.0355251651977	0.00157965289312695	NA	NA	6.37713144841178	1.6367825583569e-06	NA	NA	NA	NA	NA	NA	5.6562633092739	8.52984513329007e-05	5.76121761813543	4.05695395015138e-05	NA	NA	NA	NA
LOC123753051	NA	NA	uncharacterized	5.9653583538443	0.0062393060347228	NA	NA	6.2182584111138	0.00141643771705913	NA	NA	NA	NA	NA	NA	6.34835700564433	0.000897587176223183	5.83806623537188	0.00782054620426189	NA	NA	NA	NA
LOC123753163	FBgn0051121	CG31121	ATP-binding cassette sub-family G member 8-like	4.07284139509958	0.00851412477488015	NA	NA	4.14684800578292	0.0168429648962272	NA	NA	NA	NA	NA	NA	3.89161288926975	0.0132125927843191	4.33300555379311	0.00934377803845314	NA	NA	NA	NA
LOC123753165	FBgn0039244	CG11069	ATP-binding cassette sub-family G member 5-like	4.02034448335309	0.0150199421250994	NA	NA	3.23431923585679	0.0257516290318005	NA	NA	NA	NA	NA	NA	NA	NA	3.97761573435871	0.00384084549983687	NA	NA	NA	NA
LOC123753334	FBgn0033869	Cpr50Cb	larval cuticle protein A3A-like	7.06093805159689	1.02262077433228e-08	NA	NA	7.35688380605651	6.60521388747632e-09	3.3706200223497	0.0325148366170222	NA	NA	NA	NA	7.57160163692679	4.19024068638221e-10	6.87390228736143	1.2624692902515e-07	-2.89567672655161	0.046284260301673	NA	NA
LOC123753511	NA	NA	pregnancy zone protein-like	4.39295892776896	0.0109018393727641	NA	NA	6.62525622560058	6.86302794415302e-07	NA	NA	NA	NA	NA	NA	4.43438618446705	0.0080181939174874	6.59495018972949	1.03154934504997e-06	-3.21405206335919	0.0246930412672141	NA	NA
LOC123753918	NA	NA	calcium-activated chloride channel regulator 1-like	4.93954951720445	0.00012229946966555	NA	NA	4.25098257184445	0.00748167894547447	NA	NA	NA	NA	NA	NA	4.83266643305651	0.000374775695230306	4.37415382751968	0.00372760892963429	NA	NA	NA	NA
LOC123753966	FBgn0000490	dpp	bone morphogenetic protein 2-like	2.95172365688052	0.0240361011336873	NA	NA	5.60096007678864	1.19350808175699e-06	NA	NA	NA	NA	NA	NA	3.0293093231208	0.0181348959378827	5.52391060961581	2.03348446229369e-06	NA	NA	NA	NA
LOC123754899	FBgn0261588	pdm3	POU domain	6.7298557046854	0.00170484091491941	NA	NA	5.02075179325041	0.00144672449248999	NA	NA	NA	NA	NA	NA	7.14870648290872	3.50797589968062e-05	4.60742843758956	0.0110055523682652	NA	NA	NA	NA
LOC123754956	FBgn0036624	RAF2	uncharacterized	2.63033427200077	0.00807278493403181	NA	NA	3.04406375071387	0.00235660587564698	NA	NA	NA	NA	NA	NA	2.8766336170354	0.00241772151197371	2.81015053387087	0.00512385778526895	NA	NA	NA	NA
