GeneID	FlyID	GeneName	AnnotatedName	SendaiDay0_SendaiDay7_FC	SendaiDay0_SendaiDay7_qval	SapporoDay0_SapporoDay7_FC	SapporoDay0_SapporoDay7_qval	SapporoDay0_SapporoDay31_FC	SapporoDay0_SapporoDay31_qval	SapporoDay7_SapporoDay31_FC	SapporoDay7_SapporoDay31_qval	SendaiDay0_SapporoDay0_FC	SendaiDay0_SapporoDay0_qval	SendaiDay0_SapporoDay7_FC	SendaiDay0_SapporoDay7_qval	SendaiDay0_SapporoDay31_FC	SendaiDay0_SapporoDay31_qval	SendaiDay7_SapporoDay0_FC	SendaiDay7_SapporoDay0_qval	SendaiDay7_SapporoDay7_FC	SendaiDay7_SapporoDay7_qval	SendaiDay7_SapporoDay31_FC	SendaiDay7_SapporoDay31_qval
LOC123745241	NA	NA	uncharacterized	NA	NA	7.29603344869867	0.00762433009502118	NA	NA	-5.17810330005351	0.0366117838032296	NA	NA	NA	NA	NA	NA	3.73381680726384	6.50600923453787e-05	NA	NA	-1.7221372468656	0.00100583612645895
LOC123745272	FBgn0001323	knrl	uncharacterized	NA	NA	NA	NA	4.0312015810598	0.0224352019669541	NA	NA	NA	NA	NA	NA	NA	NA	4.05807925628414	0.0164928844329129	NA	NA	NA	NA
LOC123745275	FBgn0039576	UQCR-14L	cytochrome b-c1 complex subunit 7-like	NA	NA	NA	NA	-2.27865383035526	0.0215885870433352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123745284	NA	NA	uncharacterized	NA	NA	NA	NA	5.78432911266807	0.00114292570186096	NA	NA	NA	NA	NA	NA	3.69374887373511	0.0258618320878828	4.26366261882841	0.0349376257503603	NA	NA	NA	NA
LOC123745301	FBgn0032938	CG8671	protein FAM102B-like	NA	NA	NA	NA	2.82157396942777	0.0159969762480632	NA	NA	NA	NA	NA	NA	2.8807111344937	0.0120154819231094	NA	NA	NA	NA	NA	NA
LOC123745312	NA	NA	thymidine phosphorylase-like	NA	NA	NA	NA	-5.60539073633339	0.0236609181298694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.45753503385882	0.0250989064457026
LOC123745328	NA	NA	cell wall integrity and stress response component 2-like	NA	NA	NA	NA	2.21844353466076	0.042536853397539	NA	NA	NA	NA	NA	NA	NA	NA	2.85409462519604	0.00396012009233328	NA	NA	NA	NA
LOC123745329	FBgn0003744	trc	serine/threonine-protein kinase tricornered-like	NA	NA	NA	NA	2.27298092949082	0.00726324590836219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123745344	FBgn0000042	Act5C	actin	NA	NA	NA	NA	1.64169030365978	0.0406360768997914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123745347	FBgn0030512	Nadsyn	glutamine-dependent NAD(+) synthetase-like	NA	NA	NA	NA	-2.45563243423263	0.0252390380197669	NA	NA	NA	NA	NA	NA	NA	NA	-2.31200259953115	0.0368606520856557	NA	NA	NA	NA
LOC123745372	FBgn0037627	CG13318	phenoloxidase-activating factor 2-like	NA	NA	NA	NA	2.98625278990732	0.00208401233830999	NA	NA	NA	NA	NA	NA	NA	NA	2.65885655722394	0.00826314011877278	NA	NA	NA	NA
LOC123745382	NA	NA	7-dehydrocholesterol reductase-like	NA	NA	NA	NA	-2.83179454072746	0.00834600601071466	NA	NA	NA	NA	NA	NA	-2.784580545701	0.00636053156778041	NA	NA	NA	NA	-1.61019559822573	0.0281624296896003
LOC123745391	NA	NA	uncharacterized	NA	NA	NA	NA	-9.19518958276521	0.00508332607354597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123745413	FBgn0260632	dl	embryonic polarity protein dorsal-like	NA	NA	NA	NA	3.55210043603451	0.0396029039462513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123745416	FBgn0053835	His2A:CG33835	histone H2A-like	NA	NA	NA	NA	2.99968009469952	0.000595698239116822	NA	NA	NA	NA	NA	NA	2.64153223301665	0.0169812658556908	1.94039936853469	0.0366413021343407	NA	NA	NA	NA
LOC123745433	FBgn0035523	Ctl1	choline transporter-like protein 1	NA	NA	NA	NA	5.23715928917414	0.000563533554985819	NA	NA	NA	NA	NA	NA	3.81934594486432	0.012188533979801	NA	NA	NA	NA	2.74178548813376	0.000200332474947634
LOC123745438	FBgn0036279	Ncc69	bumetanide-sensitive sodium-(potassium)-chloride cotransporter-like	NA	NA	NA	NA	1.88449447527054	0.018729909354467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123745477	FBgn0053196	dpy	neurogenic locus notch homolog protein 2-like	NA	NA	NA	NA	2.05289089480294	0.025607705510959	NA	NA	NA	NA	NA	NA	NA	NA	2.84103874634646	0.00147595764710888	NA	NA	NA	NA
LOC123745506	FBgn0003218	rdgB	protein retinal degeneration B-like	NA	NA	NA	NA	2.45390194262884	0.0137579170947319	NA	NA	NA	NA	NA	NA	2.54530459720777	0.0180125696377733	NA	NA	NA	NA	NA	NA
LOC123745523	NA	NA	uncharacterized	NA	NA	NA	NA	-1.80872388449796	0.0272015540348208	NA	NA	NA	NA	NA	NA	NA	NA	-2.61015133731611	0.00113689676552334	2.36395994293889	0.0427742724275665	NA	NA
LOC123745526	FBgn0264089	sli	protein slit-like	NA	NA	NA	NA	2.41363972419614	0.00648779388324402	NA	NA	NA	NA	NA	NA	NA	NA	1.9148833085614	0.0395828611299347	NA	NA	NA	NA
LOC123745540	NA	NA	uncharacterized	NA	NA	NA	NA	-3.87120404900454	0.0150794272112557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123745551	FBgn0052369	CG32369	LON peptidase N-terminal domain and RING finger protein 3-like	NA	NA	NA	NA	2.27435062056049	0.0182700572509395	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123745576	FBgn0066365	dyl	uncharacterized	NA	NA	NA	NA	-7.76495029691248	0.0116440737445935	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123745585	FBgn0259707	CG42361	uncharacterized	NA	NA	NA	NA	5.57746571182415	0.00725529817049224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.81007990321602	2.29108711444887e-05
LOC123745608	NA	NA	uncharacterized	NA	NA	NA	NA	2.77250128706087	0.0167272205639399	NA	NA	NA	NA	NA	NA	NA	NA	2.93487859180735	0.00953066444719992	NA	NA	NA	NA
LOC123745619	FBgn0050104	NT5E-2	snake venom 5'-nucleotidase-like	NA	NA	NA	NA	4.13012490687124	0.0415407731635523	NA	NA	NA	NA	NA	NA	NA	NA	5.10459050120595	0.0149867039999531	NA	NA	NA	NA
LOC123745621	FBgn0033936	Achl	la-related protein 6-like	NA	NA	NA	NA	-3.12845746485744	0.0210165485456307	NA	NA	NA	NA	NA	NA	NA	NA	-3.86238088192552	0.00383700998350499	4.09310318011248	0.00930310750648235	NA	NA
LOC123745639	FBgn0261986	RASSF8	protein transport protein sec31-like	NA	NA	NA	NA	2.9500105860797	0.0355884683461344	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123745641	FBgn0263258	chas	serine/arginine repetitive matrix protein 1-like	NA	NA	NA	NA	3.84106417208109	0.0051695445120691	NA	NA	NA	NA	NA	NA	NA	NA	3.69242145040449	0.00626793595982763	NA	NA	NA	NA
LOC123745647	FBgn0038901	Burs	bursicon-like	NA	NA	NA	NA	4.06967025095654	0.0194371177011439	9.69567993283166	8.56505035175297e-10	NA	NA	-9.54295345589445	0.00637136189446341	NA	NA	NA	NA	-9.00458071781408	1.17797201831697e-07	NA	NA
LOC123745667	FBgn0259735	mtgo	fibronectin type-III domain-containing protein 3a-like	NA	NA	NA	NA	1.70360533380452	0.0414938988422497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123745669	FBgn0030558	CG1461	tyrosine aminotransferase-like	NA	NA	NA	NA	2.921030169236	0.0138974501463209	NA	NA	NA	NA	NA	NA	NA	NA	3.68228272350842	0.00113972733293096	NA	NA	NA	NA
LOC123745671	FBgn0029167	Hml	hemocytin-like	NA	NA	NA	NA	3.73392917929607	0.0128283232863882	NA	NA	NA	NA	NA	NA	3.42168405228249	0.00897881147151623	NA	NA	NA	NA	NA	NA
LOC123745685	NA	NA	uncharacterized	NA	NA	NA	NA	2.48957693106946	0.00584178467723639	NA	NA	NA	NA	NA	NA	NA	NA	3.60462523167526	2.28005959869966e-05	NA	NA	-1.25944299819932	0.0241117318419863
LOC123745757	FBgn0052380	SMSr	phosphatidylcholine:ceramide cholinephosphotransferase 2-like	NA	NA	NA	NA	2.04819000163779	0.0109800871110962	NA	NA	NA	NA	NA	NA	2.06861341501737	0.0478702289338075	NA	NA	NA	NA	NA	NA
LOC123745766	FBgn0032456	MRP	multidrug resistance-associated protein 1-like	NA	NA	NA	NA	-1.89855096100264	0.0174956437214686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123745772	NA	NA	uncharacterized	NA	NA	NA	NA	-6.02778885476846	0.033291756111213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123745789	FBgn0032681	CG10283	coiled-coil domain-containing protein 50-like	NA	NA	NA	NA	2.34868034343669	0.00539718108242446	NA	NA	NA	NA	NA	NA	NA	NA	2.41587640959309	0.00370367369343132	NA	NA	NA	NA
LOC123745791	FBgn0032116	Mco1	laccase-4-like	NA	NA	NA	NA	5.08135964049543	0.00277323899667534	3.82442628806292	0.0492796439080003	NA	NA	NA	NA	4.33735920007075	0.00115474358330928	NA	NA	NA	NA	2.36413683589845	1.66084489792365e-05
LOC123745799	FBgn0015402	ksr	kinase suppressor of Ras 2-like	NA	NA	NA	NA	1.70827345044303	0.0301884119628982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123745806	NA	NA	uncharacterized	NA	NA	NA	NA	-8.63932820144482	0.00814642472437636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123745818	NA	NA	copine-8-like	NA	NA	NA	NA	3.94382599945226	0.00299215218424439	NA	NA	NA	NA	NA	NA	4.45453035874815	0.0136280125642215	NA	NA	NA	NA	2.29991881062286	0.00119237695854077
LOC123745846	NA	NA	collagen alpha-1(III) chain-like	NA	NA	NA	NA	-9.90568296557023	0.00281235111209039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.21583571852237	0.0176075838949635
LOC123745847	FBgn0004648	svr	carboxypeptidase E-like	NA	NA	NA	NA	6.1951577629005	0.00137374974873431	NA	NA	NA	NA	NA	NA	NA	NA	4.19032712575376	0.037852450905325	NA	NA	NA	NA
LOC123745867	FBgn0035788	CG8541	uncharacterized	NA	NA	NA	NA	-9.50348581206481	0.0038960743535142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123745868	NA	NA	proteoglycan 4-like	NA	NA	5.12308748626054	0.0464633398703461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123745870	FBgn0033883	CG16935	prostaglandin reductase 1-like	NA	NA	NA	NA	2.94500516158284	0.00663801371088433	4.33897771509645	0.00410729529124233	NA	NA	NA	NA	NA	NA	NA	NA	-3.16269573783745	0.0407771754459304	NA	NA
LOC123745904	FBgn0000299	Col4a1	collagen alpha-1(I) chain-like	NA	NA	8.71584879509336	0.0136556105474362	9.15537362452275	3.64371888668822e-11	NA	NA	NA	NA	NA	NA	NA	NA	9.30753267214547	1.9949463961864e-11	NA	NA	NA	NA
LOC123745984	NA	NA	protein suex-1-like	NA	NA	NA	NA	6.35102701461468	0.00271090889786397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123745998	FBgn0000299	Col4a1	collagen alpha-1(III) chain-like	NA	NA	5.17340285458579	0.0402737822502248	5.17115102293798	1.31255257830189e-07	NA	NA	NA	NA	NA	NA	NA	NA	6.33503831106904	8.86119794696189e-10	NA	NA	-1.31033898681766	0.0237939607960574
LOC123746046	FBgn0000261	Cat	catalase-like	NA	NA	NA	NA	2.02135906484959	0.0118797255482174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123746058	FBgn0028327	l(1)G0320	translocon-associated protein subunit alpha-like	NA	NA	NA	NA	2.04848335100415	0.0307708903139807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123746073	FBgn0011581	Ms	myosuppressin-like	NA	NA	NA	NA	5.57843401676458	5.04326480206203e-05	8.23115869675978	1.49387231544208e-06	NA	NA	NA	NA	NA	NA	4.56401668211102	0.0232834740005419	-7.24631313256589	0.00391366887460719	NA	NA
LOC123746078	FBgn0053138	AGBE	1,4-alpha-glucan-branching enzyme-like	NA	NA	NA	NA	2.14494459999939	0.0068075473152025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.29240747416369	0.020165401502764
LOC123746130	FBgn0033367	PPO2	hemocyanin B chain-like	NA	NA	NA	NA	3.66395114597066	0.0319362596565156	NA	NA	NA	NA	NA	NA	NA	NA	5.1823991369726	4.87739631267381e-08	-4.85438682730481	0.000177255986065994	NA	NA
LOC123746137	FBgn0024833	AP-1mu	AP-4 complex subunit mu-1-like	NA	NA	NA	NA	-1.9358678378358	0.0476445676255624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123746141	FBgn0261987	Pxt	peroxidase-like	NA	NA	NA	NA	3.34200607541654	0.00984557085988989	NA	NA	NA	NA	NA	NA	NA	NA	3.7458994298781	0.00269976205836108	NA	NA	NA	NA
LOC123746142	FBgn0261987	Pxt	chorion peroxidase-like	NA	NA	NA	NA	4.40051696895081	0.00241457429023857	NA	NA	NA	NA	NA	NA	NA	NA	4.04599374951403	0.0051105550488066	NA	NA	NA	NA
LOC123746143	FBgn0261987	Pxt	chorion peroxidase-like	NA	NA	NA	NA	4.46052019841908	0.00079503845413882	NA	NA	NA	NA	NA	NA	NA	NA	3.94180337062333	0.00283880277987961	NA	NA	NA	NA
LOC123746150	FBgn0025394	inc	BTB/POZ domain-containing protein KCTD5-like	NA	NA	NA	NA	2.32702965135689	0.01216193577645	NA	NA	NA	NA	NA	NA	2.24637144922522	0.0395539261009743	NA	NA	NA	NA	NA	NA
LOC123746185	NA	NA	keratin-associated protein 19-2-like	NA	NA	11.6679165438945	0.0228189864790427	NA	NA	-12.5703168862664	0.0094531035125268	NA	NA	NA	NA	NA	NA	NA	NA	13.0086202846305	0.00340582130473208	NA	NA
LOC123746186	NA	NA	shematrin-like protein 2	NA	NA	8.89523924479618	0.0381890540600015	4.06519197760018	0.0488666543038188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.23598315146096	0.00730981111014236	NA	NA
LOC123746253	FBgn0000551	Edg78E	nucleolin-like	NA	NA	11.1553867983643	0.00715356716075141	NA	NA	-7.91269589882588	0.0249333797113051	NA	NA	NA	NA	NA	NA	5.15686091992341	0.0230296365470234	6.01161401599824	0.0338588613436232	NA	NA
LOC123746288	NA	NA	midasin-like	NA	NA	NA	NA	4.09522140439443	0.00984557085988989	NA	NA	NA	NA	NA	NA	NA	NA	3.90717325533005	0.0147723119906902	NA	NA	NA	NA
LOC123746301	FBgn0030398	Cpr11B	pupal cuticle protein 36-like	NA	NA	8.91847628648278	0.032557049178749	NA	NA	-9.82103665883733	0.00648851435706578	NA	NA	NA	NA	NA	NA	NA	NA	10.2592590744952	0.0018521833684425	NA	NA
LOC123746322	FBgn0031902	Wnt6	protein Wnt-11b-like	NA	NA	NA	NA	3.33504111347957	0.0190943924740917	NA	NA	NA	NA	NA	NA	NA	NA	3.51777704584951	0.00950204384483722	NA	NA	NA	NA
LOC123746326	FBgn0034968	RpL12	60S ribosomal protein L12-like	NA	NA	NA	NA	-1.59915761678804	0.0384314865534116	NA	NA	NA	NA	NA	NA	NA	NA	-2.07435486096852	0.0124124274255493	NA	NA	NA	NA
LOC123746329	FBgn0027587	CG7028	serine/threonine-protein kinase PRP4 homolog	NA	NA	NA	NA	1.6926713771523	0.0380978582529912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123746335	FBgn0003067	Pepck1	phosphoenolpyruvate carboxykinase	NA	NA	3.85502531067035	0.0344936529083471	3.07199812672489	0.00605820316599526	NA	NA	NA	NA	NA	NA	NA	NA	3.45900414441817	0.00168658533206007	NA	NA	NA	NA
LOC123746365	FBgn0034346	PIG-O	GPI ethanolamine phosphate transferase 3-like	NA	NA	NA	NA	2.06988773598235	0.0134148191219359	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32165738419389	0.00675819697142381
LOC123746373	NA	NA	TATA-binding protein-associated factor 2N-like	NA	NA	10.4071629369541	0.0163254757647164	NA	NA	-11.3096060494919	0.00410729529124233	NA	NA	NA	NA	NA	NA	NA	NA	11.7478878037037	0.00120411207263773	NA	NA
LOC123746382	NA	NA	neuropeptide-like protein 31	NA	NA	10.7033970833711	0.0288145161746024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.0441008241071	0.00405256814004426	NA	NA
LOC123746386	NA	NA	neuropeptide-like protein 31	NA	NA	10.3660937625968	0.032557049178749	5.02923695788715	0.010590805595654	NA	NA	NA	NA	NA	NA	NA	NA	4.48168123256494	0.0494120865553607	NA	NA	NA	NA
LOC123746392	NA	NA	glycine-rich cell wall structural protein-like	NA	NA	NA	NA	3.59800455206958	0.0402664839462183	NA	NA	NA	NA	NA	NA	NA	NA	6.2293160744887	9.05984463640905e-07	NA	NA	-2.71983341629259	1.26209362410653e-07
LOC123746394	NA	NA	heterogeneous nuclear ribonucleoprotein A3 homolog 1-like	NA	NA	NA	NA	6.31865056489919	9.85008186406117e-07	NA	NA	NA	NA	NA	NA	NA	NA	5.6973712875106	2.30853159945528e-05	NA	NA	NA	NA
LOC123746402	FBgn0030793	Rai1	decapping and exoribonuclease protein-like	NA	NA	NA	NA	-3.67545026395329	0.00726324590836219	NA	NA	NA	NA	NA	NA	NA	NA	-3.63493479243085	0.00646155833800837	NA	NA	NA	NA
LOC123746412	NA	NA	NA	NA	NA	NA	NA	2.01087253689193	0.0344872704473253	NA	NA	NA	NA	NA	NA	NA	NA	2.59541895233487	0.00212096674950916	NA	NA	NA	NA
LOC123746522	FBgn0000479	dnc	uncharacterized	NA	NA	NA	NA	2.46727901069393	0.00310070305371261	NA	NA	NA	NA	NA	NA	NA	NA	2.37741566506841	0.00378662954441452	NA	NA	NA	NA
LOC123746532	FBgn0038610	CG7675	retinol dehydrogenase 12-like	NA	NA	NA	NA	2.56831036934228	0.00678937120246878	NA	NA	NA	NA	NA	NA	NA	NA	2.09732254081183	0.0315989819003157	NA	NA	NA	NA
LOC123746545	FBgn0038965	mats	MOB kinase activator-like 1	NA	NA	NA	NA	-1.79641902860716	0.0208503765856012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123746546	NA	NA	uncharacterized	NA	NA	NA	NA	3.52843576309388	0.000261309602358017	NA	NA	NA	NA	NA	NA	3.38638906220398	0.000548561104757232	NA	NA	NA	NA	2.11355844262022	3.36302424759931e-05
LOC123746550	FBgn0014427	CG11899	phosphoserine aminotransferase-like	NA	NA	NA	NA	2.02989144459205	0.0149868308117697	NA	NA	NA	NA	NA	NA	NA	NA	2.66607466311392	0.000924409346123761	NA	NA	NA	NA
LOC123746556	FBgn0031832	CG9596	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6-like	NA	NA	NA	NA	-2.9356442818345	0.048444719188252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123746585	NA	NA	uncharacterized	NA	NA	NA	NA	6.4278832426595	0.00143083863553132	NA	NA	NA	NA	NA	NA	NA	NA	7.23701209009865	1.50572649010118e-05	NA	NA	NA	NA
LOC123746591	FBgn0039728	CG7896	protein artichoke-like	NA	NA	NA	NA	6.78376732355253	1.22119662918517e-11	NA	NA	NA	NA	NA	NA	NA	NA	6.72233961351579	4.0011220395311e-11	NA	NA	NA	NA
LOC123746593	NA	NA	uncharacterized	NA	NA	NA	NA	6.26457535643766	7.41242070644114e-06	NA	NA	NA	NA	NA	NA	NA	NA	5.79691089402071	0.000755836216607324	NA	NA	NA	NA
LOC123746595	NA	NA	uncharacterized	NA	NA	NA	NA	6.19609580580055	0.000445857428782473	NA	NA	NA	NA	NA	NA	6.81857074243674	0.000321164933900392	NA	NA	NA	NA	5.48610657525923	5.84229388633086e-16
LOC123746596	NA	NA	uncharacterized	NA	NA	NA	NA	6.66605915577296	1.58566812278422e-05	NA	NA	NA	NA	NA	NA	NA	NA	5.64296631599301	0.000117136878829931	NA	NA	NA	NA
LOC123746623	NA	NA	uncharacterized	NA	NA	NA	NA	5.12260104892193	0.000800593600853753	NA	NA	NA	NA	NA	NA	3.47449132555741	0.00402329960966532	4.18961062341177	0.00892314219673685	NA	NA	NA	NA
LOC123746624	FBgn0010226	GstS1	hematopoietic prostaglandin D synthase-like	NA	NA	NA	NA	8.44579390083563	1.73047065609149e-11	5.63616332935105	0.00198625489410341	NA	NA	NA	NA	4.15989960055732	0.0435736429520055	5.10401977081444	0.001785922314929	NA	NA	3.25540474602581	6.62999835110614e-09
LOC123746625	FBgn0010226	GstS1	hematopoietic prostaglandin D synthase-like	NA	NA	NA	NA	3.8369342173562	4.273415699131e-06	3.19222128907741	0.029949441989902	NA	NA	NA	NA	NA	NA	2.89328879776627	0.000360016075719504	NA	NA	NA	NA
LOC123746626	FBgn0010226	GstS1	hematopoietic prostaglandin D synthase-like	NA	NA	NA	NA	4.92807827734309	0.00167562860638193	NA	NA	NA	NA	NA	NA	NA	NA	4.04835781528072	0.0134975827111396	NA	NA	NA	NA
LOC123746665	FBgn0259927	CG42450	uncharacterized	NA	NA	NA	NA	2.24089352691949	0.0382867678478135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123746669	FBgn0025874	Meics	zinc finger protein 239-like	NA	NA	NA	NA	-3.6091534869531	0.0166843490183879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123746688	FBgn0033095	chk	uncharacterized	NA	NA	NA	NA	2.10562221187753	0.0182329040836103	NA	NA	NA	NA	NA	NA	2.17426526540059	0.0318693653182547	NA	NA	NA	NA	1.12759650363457	0.0370027505341502
