GeneID	FlyID	GeneName	AnnotatedName	SendaiDay0_SendaiDay7_FC	SendaiDay0_SendaiDay7_qval	SapporoDay0_SapporoDay7_FC	SapporoDay0_SapporoDay7_qval	SapporoDay0_SapporoDay31_FC	SapporoDay0_SapporoDay31_qval	SapporoDay7_SapporoDay31_FC	SapporoDay7_SapporoDay31_qval	SendaiDay0_SapporoDay0_FC	SendaiDay0_SapporoDay0_qval	SendaiDay0_SapporoDay7_FC	SendaiDay0_SapporoDay7_qval	SendaiDay0_SapporoDay31_FC	SendaiDay0_SapporoDay31_qval	SendaiDay7_SapporoDay0_FC	SendaiDay7_SapporoDay0_qval	SendaiDay7_SapporoDay7_FC	SendaiDay7_SapporoDay7_qval	SendaiDay7_SapporoDay31_FC	SendaiDay7_SapporoDay31_qval
LOC123746190	NA	NA	shematrin-like protein 2	-8.23421721323306	0.0317059321669243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.0892671401552	0.0429503753290046	NA	NA
LOC123746341	FBgn0265011	Np	nascent polypeptide-associated complex subunit alpha	8.68552424209193	1.21690630910547e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.55976541479966	8.35801716387975e-06	-8.65678812726658	2.49297215911291e-05	-6.17608347112442	2.835168081853e-05
LOC123746565	FBgn0010240	Lcch3	gamma-aminobutyric acid receptor subunit beta-like	-2.78549486491224	0.02154422551295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.6393388640702	0.00183145025201295	2.90479830913309	0.0251642541188827	NA	NA
LOC123746683	FBgn0033633	Smyd4-3	SET and MYND domain-containing protein 4-like	-2.19255262719184	0.0469526863547801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.75330599002152	0.0013206942350453	NA	NA	NA	NA
LOC123746862	FBgn0036848	Naxd	ATP-dependent (S)-NAD(P)H-hydrate dehydratase-like	-2.37623384786394	0.04644456939754	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123746885	NA	NA	uncharacterized	2.91269439250457	0.0126563935403494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.80630101097369	0.0131139792731346	NA	NA	NA	NA
LOC123746946	FBgn0086778	nAChRalpha7	uncharacterized	-2.64272544968525	0.0109685589517104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.29227220864944	0.0226308084336376	NA	NA	NA	NA
LOC123747021	NA	NA	uncharacterized	5.67582994470524	0.00665748401809879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123747198	NA	NA	uncharacterized	4.43315056630453	0.0297940334912955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.41147547433516	0.0440800824535909	NA	NA	NA	NA	NA	NA
LOC123747272	FBgn0027108	Inx2	innexin inx2-like	3.09293529525006	0.0152077050973424	NA	NA	NA	NA	NA	NA	NA	NA	4.51293157593908	0.0110202632666866	NA	NA	NA	NA	NA	NA	NA	NA
LOC123747300	FBgn0029697	CG15570	protein transport protein SEC24-like	-4.7929855208972	0.00588510640891084	NA	NA	NA	NA	-9.32900926415282	0.0368040740793564	NA	NA	NA	NA	-6.45121592571869	0.00401829990174652	NA	NA	7.64226142987383	0.0167207388759746	NA	NA
LOC123747338	NA	NA	target of EGR1 protein 1-like	2.06530978663185	0.0316606545024775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.92916748700081	0.00107778806967343	NA	NA	NA	NA	NA	NA
LOC123747422	FBgn0027930	MP1	phenoloxidase-activating factor 1-like	3.27046035092769	0.0359830402868761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.70369369520948	0.0150177347371716	NA	NA	NA	NA	NA	NA
LOC123747528	NA	NA	glycerophosphocholine cholinephosphodiesterase ENPP6-like	3.07822364932904	0.0394569134375196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.04252246139229	0.00143673876898964	NA	NA	-2.21475485876688	0.000546055937525363
LOC123747588	FBgn0266363	CG45011	turripeptide OL11-like	3.32967559394367	0.0269647438744676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.26344079738505	0.000227342207439848	NA	NA	NA	NA	2.79798785290591	0.0045452775327793
LOC123748049	FBgn0283651	CG46301	nuclear transcription factor Y subunit beta-like	4.78684416950193	0.0291510142224046	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.9490310496141	0.033998253549343	NA	NA	NA	NA	NA	NA
LOC123748092	NA	NA	uncharacterized	6.47994298259036	0.00290576130959279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.36130251518648	0.000857951589671293	NA	NA	-7.30315683455654	4.52694491625389e-07
LOC123748302	NA	NA	uncharacterized	4.29280825935573	0.0186719565314146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.91163886836628	0.00399693714819696	NA	NA	-1.77302065579849	0.0206266082099104
LOC123748741	FBgn0040071	tara	mucin-12-like	3.29017395345662	0.00443522420165096	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.98635362320615	0.00178743973529355	NA	NA	-1.81773686561191	0.0140977733345148
LOC123748911	FBgn0005612	Sox14	transcription factor Sox-11-like	2.21950191981859	0.0372678143758922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.48861655061378	0.0156058909450351	NA	NA	NA	NA	NA	NA
LOC123749674	NA	NA	uncharacterized	4.87878922931179	0.0276710699609344	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.70353594843318	0.00193841701846804
LOC123749706	NA	NA	uncharacterized	3.688496946575	0.0451274438708227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123750097	FBgn0033115	Spn42De	serpin B3-like	3.26498209364232	0.0402438627574977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.5075409387552	0.0131176039389068	NA	NA	NA	NA
LOC123750608	NA	NA	extensin-like	5.89073282046481	0.00280659509337289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.70873172310886	7.9617939388898e-06
LOC123751054	NA	NA	early nodulin-75-like	3.02294700886812	0.0162938510507229	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.69188485449072	0.0118604787201723
LOC123751080	NA	NA	uncharacterized	5.09825341107846	0.0177542867323491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.97267860621846	0.019710786831203	NA	NA	NA	NA
LOC123751102	FBgn0027538	beta4GalNAcTA	beta-1,4-N-acetylgalactosaminyltransferase bre-4-like	6.41352202709436	0.00181740740000178	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.28729888778608	0.000446183592890011	-6.38272604284965	0.00156045029960809	-2.41470128538076	0.0102152575756081
LOC123751158	NA	NA	uncharacterized	4.77935946691404	0.0429238195177411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.65638414681251	0.0184564710752146	NA	NA	NA	NA
LOC123751537	FBgn0039804	CG15544	uncharacterized	6.33576416895221	0.00304634868642151	NA	NA	NA	NA	NA	NA	NA	NA	8.37260524426499	0.0103284315679196	5.90711905810986	0.0110995921922043	NA	NA	NA	NA	NA	NA
LOC123751677	FBgn0038063	Octbeta2R	probable G-protein coupled receptor No18	2.96591705432541	0.00390423618552636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.22229209779814	0.000651608447127783	NA	NA	NA	NA
LOC123751863	NA	NA	uncharacterized	4.74395649511558	0.0270272180340886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.61997966992228	0.0332919527283124	NA	NA	NA	NA
LOC123752332	NA	NA	uncharacterized	3.33959764051902	0.00475062432100148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.6228625807595	0.00196271816611557	NA	NA	-1.52897382744935	0.0196829760132603
LOC123752588	NA	NA	vitellogenin-2-like	4.85664213766797	0.0237354707832473	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123752771	FBgn0029114	Tollo	toll-like receptor Tollo	3.02470306472195	0.0458563738515927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.65793713773437	0.00569781593594547	NA	NA	NA	NA
LOC123752816	FBgn0035388	CG2162	putative uncharacterized protein DDB_G0282129	2.18259063855969	0.0353106691785941	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.97897026061371	0.0100000400564981	NA	NA	NA	NA
LOC123752978	FBgn0011286	RyR	ryanodine receptor-like	-2.93115158601435	0.0265217565229573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.70668765868082	0.00142226221217092	2.86729155181423	0.014470382607126	NA	NA
LOC123752992	FBgn0265595	CG44422	Kv channel-interacting protein 1-like	-3.25386668638076	0.0104508630561195	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123753004	FBgn0010109	dpn	transcription factor HES-4-like	3.73692585218519	0.0169257225912419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.57954077785996	0.0264915065322475	NA	NA	NA	NA	NA	NA
LOC123753129	NA	NA	glycine-rich cell wall structural protein-like	-9.66717662050916	0.00851412477488015	NA	NA	NA	NA	-9.97683902119513	0.0185965775404758	NA	NA	NA	NA	-9.19772482842519	0.00986936158448827	NA	NA	10.4151424195592	0.00686319990637396	NA	NA
LOC123753152	NA	NA	ctenidin-1-like	-11.3679324764933	0.0031659367862328	NA	NA	NA	NA	-10.6730274774571	0.0136727581876318	NA	NA	NA	NA	-10.8984806844093	0.00344349097738835	NA	NA	11.1113308758212	0.00494089248823387	NA	NA
LOC123753161	NA	NA	ctenidin-1-like	-11.0272326960181	0.00357248189542128	NA	NA	NA	NA	-9.62101051968948	0.0228573398178295	NA	NA	NA	NA	-10.5577809039342	0.00402329960966532	NA	NA	10.0593139180536	0.00833617297087921	NA	NA
LOC123753490	NA	NA	basic proline-rich protein-like	5.15064238685915	0.0111929153061647	NA	NA	NA	NA	NA	NA	NA	NA	6.97659514095731	0.0341528994534825	6.61606008998283	0.000359694702411885	NA	NA	NA	NA	NA	NA
LOC123753530	FBgn0033862	CG6209	uncharacterized protein DDB_G0283697-like	-2.47002667992107	0.0470779050296965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.07363238585264	0.00125912890080656	2.99287851323273	0.0204914706195976	1.76723574058802	0.00566935919272802
LOC123753585	FBgn0036940	obst-J	peritrophin-48-like	6.41080942396333	0.0174126437608661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.29069203666988	0.00755425984869958	-6.38496833640116	0.0427309218782702	NA	NA
LOC123753668	NA	NA	pleckstrin homology domain-containing family G member 5-like	4.17264534769874	0.0402870361214045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.78605874929704	0.00454211769924596	NA	NA	-1.86711294342695	0.0429395849416363
LOC123753954	FBgn0053855	His1:CG33855	histone H1-delta-like	2.91595880922648	0.00583388843878428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.20840997527342	0.0014768281973168	NA	NA	-1.66502593348377	0.010516685807653
LOC123753959	NA	NA	adhesion G-protein coupled receptor D1-like	4.01478892791388	0.0354086257428521	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123753982	FBgn0050147	Hil	hillarin-like	2.84749447698155	0.0217494366820179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.68795273160566	0.0252013520901864	NA	NA	NA	NA	NA	NA
LOC123754098	FBgn0261611	CG42700	uncharacterized	-2.52993521331289	0.0390648848371812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.43435106560631	0.017455309763406	2.53184725336358	0.0284907637147607	NA	NA
LOC123754241	FBgn0035928	CG13310	uncharacterized	8.38036122833516	0.00522620564599512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.25162376951583	0.00298394829695695	NA	NA	-5.39289105515591	0.0217234470000749
LOC123754266	FBgn0002778	mnd	Y+L amino acid transporter 2-like	2.36939420306723	0.0256047225186312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.08237293884771	0.00030653044796793	NA	NA	-3.08605407475548	3.96758651532392e-07
LOC123754300	FBgn0013765	cnn	myomegalin-like	-2.93181836019689	0.00432244915667374	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.37431073436325	0.00319397825782667	2.66590904979864	0.0452055020373791	2.35214079390328	2.80504262721839e-06
LOC123754303	FBgn0038695	CG14280	uncharacterized	-4.51626093663329	0.0143419265877344	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.03118616102426	0.0423627144932791	-3.45154649795052	0.0492348670882423	NA	NA	NA	NA
LOC123754358	NA	NA	uncharacterized	3.19429859415703	0.0206214741559127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.14205910066316	0.000871235801585284	NA	NA	-1.90595198244002	8.49732601969877e-05
LOC123754398	FBgn0003292	rt	protein O-mannosyltransferase 1-like	3.41660013023988	0.000512368604828232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.24421270856483	0.0327372933228098	4.68583660020757	0.00460600274754943	NA	NA	-1.28521911444349	0.0312357654215503
LOC123754455	FBgn0023001	melt	protein melted-like	5.84101924100771	0.00320741061195228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.75332831854689	0.00779495203359196	NA	NA	NA	NA	NA	NA
LOC123754639	FBgn0031491	alpha4GT1	alpha-1,4-N-acetylglucosaminyltransferase-like	6.82104732810553	0.00154712401207536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.69770151048873	0.000467698848734255	NA	NA	-2.90045630558792	0.00671179825575839
LOC123754982	FBgn0013995	Calx	sodium/calcium exchanger 3-like	-2.41421693130253	0.0495674838273216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.44390558161878	0.00379047096758431	NA	NA	1.27611130603859	0.0489308002437434
LOC123755003	FBgn0003430	slp1	forkhead box protein A2-like	6.69584549584934	0.000755191620933328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.34432103928514	0.00138443130931612	NA	NA	NA	NA	NA	NA
LOC123755291	FBgn0038837	KaiR1D	glutamate receptor ionotropic	-2.62488341755185	0.0420368785075475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.92437294365108	0.000278418426348959	2.76241318110893	0.0204092207366639	1.43061156150239	0.0318237898674577
LOC123755333	FBgn0004055	uzip	protein unzipped-like	2.43617930972977	0.0275230010090638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.02511209759154	0.0426803992525019	NA	NA	NA	NA	NA	NA
LOC123755371	NA	NA	uncharacterized	3.11601471523481	0.00421012261802615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.94522697244708	0.00733370479301924	NA	NA	NA	NA	NA	NA
LOC123755384	FBgn0038511	cysu	peroxidase-like	4.27182983548472	1.04694161650525e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.13688980664025	0.000528898437696362	3.77024119122217	0.01863585473854	NA	NA	-1.24689957711794	0.0347921777912009
LOC123755469	FBgn0044872	FucTC	alpha-(1,3)-fucosyltransferase C-like	2.59254082625364	0.0486938196522669	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.2833718379526	0.0105111579523857
LOC123755764	NA	NA	von Willebrand factor A domain-containing protein 5A-like	6.74838483371732	0.000665077704465841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.94096270676895	0.0251153418232393	NA	NA	NA	NA	-1.88969945481939	0.039932888615679
LOC123755792	FBgn0000317	ck	myosin-VIIa-like	3.79820505162019	0.016889907198144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.83534248098002	0.00749347284500268	NA	NA	NA	NA	NA	NA
LOC123755905	FBgn0053556	form3	inverted formin-2-like	5.58248521132898	0.00468579211170473	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.45859094910382	0.00484803910939716	NA	NA	NA	NA
LOC123755912	FBgn0035865	CG7201	uncharacterized	7.03150854298178	0.000272509251082425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.46937721973531	0.0011009310379996	NA	NA	NA	NA	NA	NA
LOC123755969	FBgn0035430	CG12009	uncharacterized	3.0189567730819	0.00758295188109435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.13970964529557	0.0348682747432312	NA	NA	-1.73688618557641	0.00265386309767337
LOC123756161	NA	NA	uncharacterized	-2.44785570991916	0.0211073041725696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123756345	NA	NA	collagen alpha-2(I) chain-like	-9.0418632917836	0.00117428541775452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.74093205346087	0.00631600398927092	NA	NA	7.93037380053351	0.00544891796274588	NA	NA
LOC123756346	NA	NA	uncharacterized	-10.002217781624	0.000113876086342423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.04340079484899	0.0152259723378172	-6.13886352687956	0.00108947831466227	7.54514635080878	7.09110992670648e-06	NA	NA
LOC123756347	NA	NA	cuticle protein CP1158-like	-11.1797841408217	0.00400607616388777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.35571774376826	0.00719167882990427	NA	NA	NA	NA	NA	NA
LOC123756410	FBgn0036545	GXIVsPLA2	group XIIA secretory phospholipase A2-like	-2.80039256998886	0.0145553708907087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.86238156260257	0.00566347384463031	NA	NA	1.710717485907	0.00566935919272802
LOC123756510	NA	NA	cuticle protein CP1158-like	-11.61088172253	0.000197943798855837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.4460109880426	0.00432340386145376	-5.32021494442312	0.00733718844189188	NA	NA	NA	NA
LOC123756551	NA	NA	caprin-2-like	5.44420464870377	0.01568687395645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.32100915614183	0.0190873526702263	-5.41644443793203	0.0482094026772366	NA	NA
LOC123756677	NA	NA	ctenidin-3-like	-8.7196440404033	0.020463593731163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123756683	NA	NA	WW domain-containing protein C660.06-like	-12.6665561557496	0.000630133122317066	NA	NA	NA	NA	NA	NA	NA	NA	-11.4966007729058	0.01656386031238	-8.79784012030962	0.0120154819231094	NA	NA	NA	NA	NA	NA
LOC123756802	FBgn0265042	Irk1	G protein-activated inward rectifier potassium channel 3-like	-2.40334145803048	0.0385193388309064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.72175365875163	0.000788626467955026	NA	NA	NA	NA
LOC123756822	NA	NA	procyclic form-specific polypeptide B1-alpha-like	-4.76678247748115	0.0434174599197506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.48803802147336	0.0359942426726729	NA	NA
LOC123756825	NA	NA	translation initiation factor IF-2-like	-5.93193867528272	0.0202033642604769	NA	NA	NA	NA	-7.02766069847631	0.0127400505045109	NA	NA	NA	NA	-6.55508483221198	0.0152890964905344	NA	NA	6.38223917522265	0.00579228063823629	NA	NA
LOC123756833	FBgn0002873	mud	uncharacterized	4.75668117339654	0.0312813025076761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.3122517176587	0.0227611652917657	NA	NA	-3.29185795112312	0.014302436814819
LOC123756852	FBgn0034521	Mgat1	protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1-like	5.04243454995026	0.0240213569757654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.92587139322757	0.00457616951433372	-5.0177692438166	0.0450682676633508	-6.86733050048915	2.69796694860071e-05
LOC123757185	FBgn0086368	tw	protein O-mannosyl-transferase 2-like	2.10770599798351	0.0454197663519721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.30410046372757	0.04091173440399	NA	NA	-1.59733763504693	0.00196358783453783
LOC123757198	NA	NA	uncharacterized	5.54809767528995	0.00486424973985174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123757205	NA	NA	uncharacterized	2.34407982163762	0.0281990918917585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.78242442852802	0.00482024829710882	NA	NA	NA	NA	NA	NA
LOC123757252	NA	NA	cell wall protein DAN4-like	6.0947193439787	0.00259656840084899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.57494250241851	0.000602698163964358	NA	NA	NA	NA	NA	NA
LOC123757266	FBgn0016762	angel	uncharacterized	-2.5315910670283	0.0267127276547391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123757270	FBgn0028987	Spn28F	leukocyte elastase inhibitor-like	3.32489065708862	0.0462982862800798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123757358	FBgn0265137	Spn42Da	plasma serine protease inhibitor-like	6.53141579180694	0.00154893901720989	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.40489714948164	0.00163088522570731	-6.50179475362934	0.00491139577207636	-7.34510152215441	3.55882692961439e-06
LOC123757543	NA	NA	prothymosin alpha-A-like	-8.39137552232408	0.0132516860837585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.36795405029163	0.0496246749665521	NA	NA	NA	NA
LOC123757544	FBgn0033602	Cpr47Ee	cuticle protein CP575-like	-10.966802125681	0.00025136354125679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.53986940890581	0.0146647812220825	-8.43365594928488	0.0144475812636931	NA	NA	NA	NA
