ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	Type
GO:0035295	tube development	40/679	178/5525	8.1201530048026e-05	0.00970999348784816	0.00839007498834175	S, Act5C, sli, ksr, Col4a1, mys, Inx2, bowl, sob, opa, tup, Cds, sty, Pvr, dysf, Egfr, Myo31DF, Cad99C, par-6, shn, ed, hth, IA-2, Pvf1, raw, baz, tnc, scrib, Lam, pnr, hh, numb, Cdc42, cad, form3, Vha68-2, VhaAC39-1, byn, qm, VhaPPA1-1	40	BP
GO:0007548	sex differentiation	18/679	58/5525	0.000123612304522209	0.0138504910766389	0.0119677380735413	Btk, sli, mys, br, Pvr, Egfr, Myo31DF, lola, raw, tnc, InR, Lam, fru, hh, nclb, aop, PDZ-GEF, slpr	18	BP
GO:0007424	open tracheal system development	42/679	194/5525	0.000132949012764002	0.0138504910766389	0.0119677380735413	Btk, wus, knrl, dpy, sli, ksr, mys, mbf1, serp, Cds, sty, Lac, dysf, RhoGEF2, crok, Egfr, par-6, ed, Cad88C, Gasp, Stam, baz, bou, Nrg, pio, InR, Lam, vari, Pten, Gli, hh, sinu, ft, Cdc42, verm, DAAM, form3, Vha68-2, aop, VhaAC39-1, conv, VhaPPA1-1	42	BP
GO:0042592	homeostatic process	60/679	308/5525	0.000134115670636468	0.0138504910766389	0.0119677380735413	Ncc69, Burs, Mco1, Col4a1, Cat, AGBE, Pepck1, Ae2, Pgd, mys, Vdup1, Best1, tup, SERCA, Pvr, Lac, Trpm, Nhe3, CG10939, rk, GLaz, CG42638, up, rdgA, Egfr, yrt, ninaC, Vha16-1, CG6908, Ttd14, Npc1a, Ank2, Aps, Fitm, PHGPx, Glut1, Fkbp14, InR, Ndae1, Desat1, Vha55, ITP, ex, dysc, Pten, CG10413, Sik3, nrv3, SPoCk, mfrn, Fer3HCH, NLaz, Vha68-2, wupA, Sln, MICU3, VhaAC39-1, Tpi, ftz-f1, ClC-a	60	BP
GO:0007043	cell-cell junction assembly	16/679	49/5525	0.000150206853215951	0.0148378248046366	0.0128208595536727	Lac, crok, par-6, Cont, loco, l(2)gl, baz, bou, scrib, Nrg, vari, Gli, sinu, sns, Tsf2, PDZ-GEF	16	BP
GO:0003007	heart morphogenesis	12/679	31/5525	0.000164328856623625	0.0155564650937031	0.0134418121755728	sli, Cat, Lac, Cont, Nrg, eve, kuz, Gli, hh, sinu, Nedd4, byn	12	BP
GO:0050830	defense response to Gram-positive bacterium	7/679	12/5525	0.000186169808906234	0.0169191122333985	0.0146192292046369	PPO2, grass, SPE, GNBP1, spz, PPO1, Tep3	7	BP
GO:0055085	transmembrane transport	58/679	300/5525	0.000215021024958223	0.0178902985327808	0.0154583982411213	Ctl1, Ncc69, MRP, chk, Ae2, CG17036, bdg, CG10444, bumpel, Orct, Vmat, SERCA, CG15890, mnd, galene, Trpm, Nhe3, Abcd3, crok, CG11779, Cnx99A, Vha16-1, nAChRbeta2, nac, aralar1, Glut1, NaPi-III, CNT2, NAAT1, MFS10, Oatp26F, Ndae1, Vha55, dysc, CG10413, sea, rtet, Letm1, Cln7, pain, Nedd4, nrv3, SPoCk, VhaSFD, pyx, mfrn, CG11537, Tret1-2, CG6293, Vha68-2, Sln, MICU3, VhaAC39-1, sand, nebu, CG10019, VhaPPA1-1, ClC-a	58	BP
GO:0007507	heart development	21/679	76/5525	0.000220479031213848	0.0178902985327808	0.0154583982411213	sli, Col4a1, Cat, mys, tup, Lac, Cont, Nrg, eve, kuz, pnr, Gli, hh, sinu, Nedd4, numb, wds, Mad, wupA, byn, qm	21	BP
GO:0072359	circulatory system development	21/679	76/5525	0.000220479031213848	0.0178902985327808	0.0154583982411213	sli, Col4a1, Cat, mys, tup, Lac, Cont, Nrg, eve, kuz, pnr, Gli, hh, sinu, Nedd4, numb, wds, Mad, wupA, byn, qm	21	BP
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	12/679	32/5525	0.000233954843482089	0.0180291117729696	0.0155783420388196	Lac, Cad74A, Cad99C, Cont, ed, Cad88C, Cals, Fas3, fw, ft, Dscam4, sns	12	BP
GO:0007391	dorsal closure	22/679	82/5525	0.000250133874137802	0.0180291117729696	0.0155783420388196	Btk, Col4a1, mys, tup, Pvr, Egfr, yrt, Abl, shn, cbt, ed, l(2)gl, Pvf1, raw, scrib, sinu, msn, Cdc42, aop, PDZ-GEF, slpr, POSH	22	BP
GO:0120036	plasma membrane bounded cell projection organization	82/679	463/5525	0.000251189086323887	0.0180291117729696	0.0155783420388196	Sox14, ck, grn, trc, sli, dnc, mys, br, trol, HDAC1, Sema1a, Acsl, tup, CG42327, cmb, mwh, RhoGEF2, Mp, Cad99C, par-6, spas, Abl, IFT57, shn, Cont, Poxm, spz, Strn-Mlck, Ank2, lola, Flo2, ovo, Khc, Fitm, Fas3, C1GalTA, baz, CG13855, p130CAS, raptor, scrib, Nrg, InR, fru, Hr51, CG14105, sky, eve, Rsph3, sas, fw, fra, dysc, Pten, SH3PX1, kuz, Klp64D, Gli, hh, msn, eIF2beta, ft, Dscam4, f, Nedd4, vvl, IFT52, hmw, ttv, wnd, Cdc42, DAAM, PDZ-GEF, Gclc, pnut, Ten-m, IFT20, Rel, conv, haf, sha, ftz-f1	82	BP
GO:0008045	motor neuron axon guidance	16/679	51/5525	0.000253931151731966	0.0180291117729696	0.0155783420388196	grn, trol, Sema1a, tup, CG42327, Mp, Abl, spz, Nrg, eve, fra, vvl, Cdc42, Ten-m, conv, haf	16	BP
GO:0048737	imaginal disc-derived appendage development	51/679	257/5525	0.000269757678749378	0.018572407458139	0.0160477853546281	S, crol, ck, trc, dpy, ksr, svr, mys, al, bowl, Spn88Ea, sob, sty, Lim1, cmb, mwh, dysf, RhoGEF2, Egfr, dy, shn, ed, hth, S6kII, lft, ovo, tnc, eyg, scrib, pio, Fkbp14, Hr51, fw, zfh2, Gli, hh, ft, f, Nedd4, Bap170, wds, Mad, Cdc42, PDZ-GEF, Gclc, pnut, pot, rn, sha, RhoGAP68F, ftz-f1	51	BP
GO:0048878	chemical homeostasis	38/679	176/5525	0.000292422857416681	0.0190191919771503	0.0164338366555714	Ncc69, Mco1, AGBE, Pepck1, Ae2, Pgd, Best1, SERCA, Trpm, Nhe3, GLaz, CG42638, up, Vha16-1, CG6908, Npc1a, Aps, Fitm, Glut1, InR, Ndae1, Desat1, Vha55, ITP, Pten, CG10413, Sik3, nrv3, SPoCk, mfrn, Fer3HCH, NLaz, Vha68-2, MICU3, VhaAC39-1, Tpi, ftz-f1, ClC-a	38	BP
GO:0007444	imaginal disc development	76/679	424/5525	0.000292989313028284	0.0190191919771503	0.0164338366555714	Btk, S, crol, ck, trc, dpy, ksr, svr, mys, vito, al, bowl, Spn88Ea, pb, sob, opa, tup, sty, Pvr, Lim1, cmb, mwh, dysf, RhoGEF2, Egfr, Myo31DF, dy, shn, cbt, ed, hth, CtBP, S6kII, lft, l(2)gl, ovo, Psn, tnc, eyg, scrib, Nrg, pio, Fkbp14, InR, Sin3A, Desat1, Hr51, ex, fw, zfh2, Pten, Amun, Gli, hh, msn, ft, Sb, f, Nedd4, Skp2, Bap170, wds, Mad, Cdc42, dlt, cad, Vha68-2, PDZ-GEF, Gclc, pnut, pot, rn, slpr, sha, RhoGAP68F, ftz-f1	76	BP
GO:0035114	imaginal disc-derived appendage morphogenesis	50/679	252/5525	0.000310798552788182	0.0191235132457299	0.0165239771141986	S, crol, ck, trc, dpy, ksr, svr, mys, al, bowl, Spn88Ea, sob, sty, Lim1, cmb, mwh, dysf, RhoGEF2, Egfr, dy, shn, ed, hth, S6kII, lft, ovo, tnc, eyg, scrib, pio, Fkbp14, Hr51, fw, zfh2, Gli, hh, ft, f, Nedd4, Bap170, Mad, Cdc42, PDZ-GEF, Gclc, pnut, pot, rn, sha, RhoGAP68F, ftz-f1	50	BP
GO:0120192	tight junction assembly	12/679	33/5525	0.000327168547525558	0.0191235132457299	0.0165239771141986	Lac, crok, Cont, loco, l(2)gl, bou, scrib, Nrg, vari, Gli, sinu, Tsf2	12	BP
GO:0120193	tight junction organization	12/679	33/5525	0.000327168547525558	0.0191235132457299	0.0165239771141986	Lac, crok, Cont, loco, l(2)gl, bou, scrib, Nrg, vari, Gli, sinu, Tsf2	12	BP
GO:0048736	appendage development	51/679	259/5525	0.000328264531946948	0.0191235132457299	0.0165239771141986	S, crol, ck, trc, dpy, ksr, svr, mys, al, bowl, Spn88Ea, sob, sty, Lim1, cmb, mwh, dysf, RhoGEF2, Egfr, dy, shn, ed, hth, S6kII, lft, ovo, tnc, eyg, scrib, pio, Fkbp14, Hr51, fw, zfh2, Gli, hh, ft, f, Nedd4, Bap170, wds, Mad, Cdc42, PDZ-GEF, Gclc, pnut, pot, rn, sha, RhoGAP68F, ftz-f1	51	BP
GO:0035107	appendage morphogenesis	50/679	253/5525	0.000342997112684773	0.0194822360004951	0.0168339372409764	S, crol, ck, trc, dpy, ksr, svr, mys, al, bowl, Spn88Ea, sob, sty, Lim1, cmb, mwh, dysf, RhoGEF2, Egfr, dy, shn, ed, hth, S6kII, lft, ovo, tnc, eyg, scrib, pio, Fkbp14, Hr51, fw, zfh2, Gli, hh, ft, f, Nedd4, Bap170, Mad, Cdc42, PDZ-GEF, Gclc, pnut, pot, rn, sha, RhoGAP68F, ftz-f1	50	BP
GO:0007600	sensory perception	22/679	84/5525	0.000362804137086445	0.0201046585234244	0.0173717513649864	ck, rdgB, mys, CG31559, rdgA, Cad99C, Ank2, Fitm, CAP, Klp68D, CG5921, dpr8, CG8086, Ubr3, TkR99D, dysc, Klp64D, pain, f, hmw, nrv3, Cdc42	22	BP
GO:0022407	regulation of cell-cell adhesion	10/679	25/5525	0.000425190523976106	0.0230007826303265	0.0198741936645473	sli, Burs, CG10939, rk, baz, hh, mbt, aop, Ten-m, POSH	10	BP
GO:0035120	post-embryonic appendage morphogenesis	49/679	249/5525	0.000435598916163271	0.0230158311051849	0.0198871965396451	S, crol, ck, trc, dpy, ksr, svr, mys, al, bowl, Spn88Ea, sob, sty, Lim1, cmb, mwh, dysf, RhoGEF2, Egfr, dy, shn, ed, hth, S6kII, lft, ovo, tnc, scrib, pio, Fkbp14, Hr51, fw, zfh2, Gli, hh, ft, f, Nedd4, Bap170, Mad, Cdc42, PDZ-GEF, Gclc, pnut, pot, rn, sha, RhoGAP68F, ftz-f1	49	BP
GO:0006739	NADP metabolic process	6/679	10/5525	0.000457010452896662	0.0235983579313913	0.0203905381495759	Pgd, Idh, Taldo, Sik3, Zw, CG33156	6	BP
GO:0009790	embryo development	68/679	376/5525	0.000477725680245105	0.0236961119134283	0.020475004039355	Btk, S, sli, dyl, ksr, Col4a1, mys, Inx2, HDAC1, phm, bowl, pb, sob, tup, Pvr, Lac, Graf, Psc, RhoGEF2, Egfr, yrt, par-6, spas, Abl, shn, Drp1, cbt, ed, hth, loco, l(2)gl, Khc, ea, Pvf1, raw, baz, Zfrp8, tnc, scrib, InR, eve, gol, Rrp40, hzg, pnr, hh, sinu, msn, vas, nst, numb, sns, pip, Mad, Cdc42, cad, fs(1)N, aop, Prat, PDZ-GEF, byn, lark, qm, slpr, CycB, RhoGAP68F, POSH, spir	68	BP
GO:0030855	epithelial cell differentiation	49/679	250/5525	0.000479762829233143	0.0236961119134283	0.020475004039355	ck, trc, dyl, Burs, Pxt, mats, mys, br, phm, SERCA, sty, Pvr, cmb, rk, mwh, Sec8, RhoGEF2, Egfr, Cad99C, yrt, par-6, Abl, Parp, loco, ovo, Pvf1, baz, scrib, InR, pigs, CCT1, dimm, ex, fw, Pten, kuz, Gli, nclb, brn, msn, ft, f, numb, Mad, Cdc42, fs(1)N, aop, sha, spir	49	BP
GO:0006959	humoral immune response	17/679	59/5525	0.000507391499983894	0.024527521020498	0.0211933963599096	dl, Hml, PPO2, grass, SPE, Pvr, Parp, spz, lola, Herc4, PPO1, pnr, Pli, vvl, Tg, cad, Rel	17	BP
GO:0048729	tissue morphogenesis	53/679	277/5525	0.000523598906883049	0.0247836815924643	0.02141473599423	Btk, S, sli, chas, Col4a1, mys, bdg, Inx2, tup, Cds, sty, Pvr, Lac, mwh, dysf, RhoGEF2, Egfr, yrt, par-6, Abl, shn, Parp, cbt, ed, loco, l(2)gl, lola, Pvf1, raw, baz, tnc, scrib, Lam, gol, fw, Pten, hh, sinu, brn, msn, ft, nst, Cdc42, dlt, cad, form3, aop, VhaAC39-1, PDZ-GEF, byn, slpr, VhaPPA1-1, POSH	53	BP
GO:0007560	imaginal disc morphogenesis	57/679	305/5525	0.000601616965698253	0.0250650161519483	0.0216578276146143	S, crol, ck, trc, dpy, ksr, svr, mys, al, bowl, Spn88Ea, sob, opa, sty, Pvr, Lim1, cmb, mwh, dysf, RhoGEF2, Egfr, Myo31DF, dy, shn, cbt, ed, hth, S6kII, lft, ovo, tnc, scrib, Nrg, pio, Fkbp14, Hr51, fw, zfh2, Gli, hh, msn, ft, f, Nedd4, Bap170, Mad, Cdc42, dlt, PDZ-GEF, Gclc, pnut, pot, rn, slpr, sha, RhoGAP68F, ftz-f1	57	BP
GO:0048563	post-embryonic animal organ morphogenesis	57/679	305/5525	0.000601616965698253	0.0250650161519483	0.0216578276146143	S, crol, ck, trc, dpy, ksr, svr, mys, al, bowl, Spn88Ea, sob, opa, sty, Pvr, Lim1, cmb, mwh, dysf, RhoGEF2, Egfr, Myo31DF, dy, shn, cbt, ed, hth, S6kII, lft, ovo, tnc, scrib, Nrg, pio, Fkbp14, Hr51, fw, zfh2, Gli, hh, msn, ft, f, Nedd4, Bap170, Mad, Cdc42, dlt, PDZ-GEF, Gclc, pnut, pot, rn, slpr, sha, RhoGAP68F, ftz-f1	57	BP
GO:0002225	positive regulation of antimicrobial peptide production	12/679	35/5525	0.000609538859833384	0.0250650161519483	0.0216578276146143	dl, grass, SPE, Parp, spz, lola, Herc4, pnr, Pli, vvl, cad, Rel	12	BP
GO:0002699	positive regulation of immune effector process	12/679	35/5525	0.000609538859833384	0.0250650161519483	0.0216578276146143	dl, grass, SPE, Parp, spz, lola, Herc4, pnr, Pli, vvl, cad, Rel	12	BP
GO:0002702	positive regulation of production of molecular mediator of immune response	12/679	35/5525	0.000609538859833384	0.0250650161519483	0.0216578276146143	dl, grass, SPE, Parp, spz, lola, Herc4, pnr, Pli, vvl, cad, Rel	12	BP
GO:0002760	positive regulation of antimicrobial humoral response	12/679	35/5525	0.000609538859833384	0.0250650161519483	0.0216578276146143	dl, grass, SPE, Parp, spz, lola, Herc4, pnr, Pli, vvl, cad, Rel	12	BP
GO:0002922	positive regulation of humoral immune response	12/679	35/5525	0.000609538859833384	0.0250650161519483	0.0216578276146143	dl, grass, SPE, Parp, spz, lola, Herc4, pnr, Pli, vvl, cad, Rel	12	BP
GO:0090066	regulation of anatomical structure size	40/679	195/5525	0.000618954673322004	0.0250650161519483	0.0216578276146143	Btk, wus, Ncc69, dpy, ksr, svr, Sema1a, serp, Best1, Pvr, Lac, mwh, crok, Egfr, Cad99C, spas, Abl, ninaC, Gasp, raw, tnc, raptor, Nrg, InR, Lam, vari, Desat1, RhoGAP1A, Hr51, Pten, CG10413, kuz, Gli, sinu, ft, Cdc42, mbt, verm, DAAM, conv	40	BP
GO:0055001	muscle cell development	17/679	60/5525	0.000628831831276872	0.0250650161519483	0.0216578276146143	Col4a1, mys, br, Unc-89, Mlc2, sty, up, fln, wap, ball, C1GalTA, Zasp66, Act88F, Nedd4, DAAM, wupA, aop	17	BP
GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	13/679	40/5525	0.00065448630997326	0.0256378085561939	0.0221527580417447	mys, Lac, Cad74A, Cad99C, Cont, ed, Cad88C, Cals, Fas3, fw, ft, Dscam4, sns	13	BP
GO:0035150	regulation of tube size	15/679	50/5525	0.000672275131846864	0.0258088819938549	0.0223005767784189	wus, serp, Lac, crok, Egfr, Gasp, raw, tnc, Nrg, vari, Gli, sinu, ft, verm, conv	15	BP
GO:0002807	positive regulation of antimicrobial peptide biosynthetic process	9/679	22/5525	0.000681572587865886	0.0258088819938549	0.0223005767784189	grass, SPE, Parp, spz, lola, pnr, vvl, cad, Rel	9	BP
GO:0048569	post-embryonic animal organ development	68/679	381/5525	0.000698897877541422	0.0260310816028543	0.0224925719001683	S, crol, ck, trc, His2A:CG33835, dpy, ksr, svr, mys, al, bowl, Spn88Ea, sob, opa, sty, Pvr, Lim1, cmb, mwh, dysf, RhoGEF2, Egfr, Myo31DF, dy, shn, Poxm, Drp1, spz, cbt, ed, hth, S6kII, lft, lola, ovo, Khc, tnc, scrib, Nrg, pio, Fkbp14, Sin3A, Hr51, fw, zfh2, Pten, Rrp40, Gli, hh, msn, ft, f, Nedd4, Bap170, sns, Mad, Cdc42, dlt, PDZ-GEF, Gclc, pnut, pot, rn, slpr, sha, RhoGAP68F, ftz-f1, Msp300	68	BP
GO:0035215	genital disc development	11/679	31/5525	0.000736971329378718	0.0264406346443173	0.0228464527481707	Btk, S, mys, Pvr, Egfr, Myo31DF, tnc, hh, cad, PDZ-GEF, slpr	11	BP
GO:0048565	digestive tract development	20/679	77/5525	0.000744806609699079	0.0264406346443173	0.0228464527481707	S, sli, Col4a1, mys, Inx2, bowl, sob, opa, Pvr, Egfr, Myo31DF, shn, IA-2, Pvf1, raw, tnc, Lam, hh, cad, byn	20	BP
GO:0055123	digestive system development	20/679	77/5525	0.000744806609699079	0.0264406346443173	0.0228464527481707	S, sli, Col4a1, mys, Inx2, bowl, sob, opa, Pvr, Egfr, Myo31DF, shn, IA-2, Pvf1, raw, tnc, Lam, hh, cad, byn	20	BP
GO:0002009	morphogenesis of an epithelium	50/679	263/5525	0.000872775954233838	0.0305068764310659	0.0263599539213945	Btk, S, chas, Col4a1, mys, bdg, Inx2, tup, Cds, sty, Pvr, Lac, mwh, dysf, RhoGEF2, Egfr, yrt, par-6, Abl, shn, Parp, cbt, ed, loco, l(2)gl, lola, Pvf1, raw, baz, tnc, scrib, Lam, fw, Pten, hh, sinu, brn, msn, ft, Cdc42, dlt, cad, form3, aop, VhaAC39-1, PDZ-GEF, byn, slpr, VhaPPA1-1, POSH	50	BP
GO:0042440	pigment metabolic process	20/679	78/5525	0.000889048850769481	0.0305643349914444	0.0264096019083783	dl, PPO2, MP1, Eph, Alas, ninaB, Cnx99A, Flo2, PPO1, Hexo1, Rab32, Nrg, Pten, l(3)02640, pnr, e, FeCH, Cdc42, PPO3, HPS4	20	BP
GO:0044331	cell-cell adhesion mediated by cadherin	6/679	11/5525	0.000901325019554037	0.0305643349914444	0.0264096019083783	Cad74A, Cad99C, Cad88C, Cals, ft, mbt	6	BP
GO:0007552	metamorphosis	64/679	358/5525	0.000961545648960416	0.0321269369770304	0.0277597931162721	Sox14, S, crol, ck, trc, dpy, ksr, svr, mys, br, al, bowl, Spn88Ea, sob, opa, sty, Pvr, Lim1, cmb, mwh, dysf, RhoGEF2, Egfr, Myo31DF, dy, shn, Ance, cbt, ed, hth, S6kII, lft, l(2)gl, ovo, tnc, raptor, scrib, Nrg, pio, Fkbp14, Hr51, fw, zfh2, Pten, Gli, hh, msn, ft, f, Nedd4, Bap170, Mad, Cdc42, dlt, PDZ-GEF, Gclc, pnut, pot, rn, slpr, sha, RhoGAP68F, ftz-f1, IP3K2	64	BP
GO:0072001	renal system development	15/679	52/5525	0.00105770592097964	0.0348276500357353	0.0300933873779866	S, Pvr, Egfr, shn, hth, Pvf1, raw, baz, scrib, kuz, pnr, numb, sns, cad, byn	15	BP
